GRIPPER-TRIALT161,"gripper-UP[DOWN]-",182.3,12.1,0.0,1477.0,1948.0,1916.0,1754.0,5201.0,2284.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0
GRIPPER-TRIALT161,"gripper-UP[DOWN]-",182.4,12.1,0.0,1477.0,1948.0,1916.0,1754.0,5201.0,2284.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,2.0,0.0,0.0,26.0,253.0,0.0,0.0,10000.0,140.0,0.0
GRIPPER-TRIALT161,"gripper-UP[DOWN]-",182.5,12.1,0.0,1477.0,1948.0,1916.0,1753.0,5201.0,2284.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0
GRIPPER-TRIALT161,"gripper-UP[DOWN]-",182.6,12.1,0.0,1477.0,1949.0,1916.0,1753.0,5201.0,2284.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,2.0,0.0,165.3,81.0,227.0,0.0,0.0,10000.0,140.0,0.0
GRIPPER-TRIALT161,"gripper-UP[DOWN]-",182.7,12.1,0.0,1477.0,1949.0,1916.0,1753.0,5201.0,2284.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0
GRIPPER-TRIALT161,"gripper-UP[DOWN]-",182.8,12.0,0.0,1477.0,1949.0,1916.0,1754.0,5201.0,2284.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,2.0,0.0,0.0,26.0,253.0,0.0,0.0,10000.0,140.0,0.0
GRIPPER-TRIALT161,"gripper-UP[DOWN]-",182.9,12.0,0.0,1477.0,1946.0,1916.0,1754.0,5201.0,2284.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0
GRIPPER-TRIALT161,"gripper-UP[DOWN]-",183.0,12.0,0.0,1477.0,1946.0,1916.0,1754.0,5201.0,2287.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0
GRIPPER-TRIALT161,"gripper-UP[DOWN]-",183.1,12.0,0.0,1477.0,1945.0,1916.0,1751.0,5201.0,2287.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0
GRIPPER-TRIALT161,"gripper-UP[DOWN]-",183.2,12.0,0.0,1477.0,1945.0,1916.0,1751.0,5201.0,2287.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,2.0,0.0,0.0,26.0,253.0,0.0,0.0,10000.0,140.0,0.0
GRIPPER-TRIALT161,"gripper-UP[DOWN]-",183.3,12.0,0.0,1477.0,1945.0,1916.0,1753.0,5201.0,2284.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0
GRIPPER-TRIALT161,"gripper-UP[DOWN]-",183.4,12.0,0.0,1477.0,1945.0,1915.0,1753.0,5201.0,2284.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0
GRIPPER-TRIALT161,"gripper-UP[DOWN]-",183.5,12.0,0.0,1477.0,1945.0,1915.0,1753.0,5201.0,2286.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0
GRIPPER-TRIALT161,"gripper-UP[DOWN]-",183.6,12.0,0.0,1477.0,1945.0,1915.0,1753.0,5201.0,2286.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0
GRIPPER-TRIALT161,"gripper-UP[DOWN]-",183.7,12.0,0.0,1477.0,1945.0,1915.0,1753.0,5201.0,2286.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0
GRIPPER-TRIALT161,"gripper-UP[DOWN]-",183.8,12.3,0.0,1477.0,1945.0,1915.0,1753.0,5201.0,2284.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0
GRIPPER-TRIALT161,"gripper-UP[DOWN]-",183.9,12.3,0.0,1477.0,1945.0,1916.0,1753.0,5201.0,2284.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0
GRIPPER-TRIALT161,"gripper-UP[DOWN]-",184.0,12.3,0.0,1477.0,1949.0,1916.0,1753.0,5201.0,2284.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,2.0,0.0,0.0,26.0,253.0,0.0,0.0,10000.0,140.0,0.0
GRIPPER-TRIALT161,"gripper-UP[DOWN]-",184.1,12.3,0.0,1477.0,1949.0,1916.0,1753.0,5201.0,2286.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0
GRIPPER-TRIALT161,"gripper-UP[DOWN]-",184.2,12.3,0.0,1477.0,1949.0,1915.0,1751.0,5201.0,2286.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,2.0,0.0,0.0,26.0,253.0,0.0,0.0,10000.0,140.0,0.0
GRIPPER-TRIALT161,"gripper-UP[DOWN]-",184.3,12.3,0.0,1477.0,1949.0,1915.0,1751.0,5201.0,2286.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0
GRIPPER-TRIALT161,"gripper-UP[DOWN]-",184.4,12.3,0.0,1477.0,1949.0,1915.0,1751.0,5201.0,2286.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,2.0,0.0,0.0,26.0,253.0,0.0,0.0,10000.0,140.0,0.0
GRIPPER-TRIALT161,"gripper-UP[DOWN]-",184.5,12.3,0.0,1477.0,1949.0,1916.0,1753.0,5201.0,2286.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0
GRIPPER-TRIALT161,"gripper-UP[DOWN]-",184.6,12.3,0.0,1477.0,1949.0,1916.0,1753.0,5201.0,2286.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0
GRIPPER-TRIALT161,"gripper-UP[DOWN]-",184.7,12.3,0.0,1477.0,1949.0,1916.0,1753.0,5201.0,2286.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0
GRIPPER-TRIALT161,"gripper-UP[DOWN]-",184.8,13.2,0.0,1477.0,1948.0,1915.0,1753.0,5201.0,2286.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0
GRIPPER-TRIALT161,"gripper-UP[DOWN]-",184.9,13.2,0.0,1477.0,1948.0,1915.0,1753.0,5201.0,2286.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0
GRIPPER-TRIALT161,"gripper-UP[DOWN]-",185.0,13.2,0.0,1477.0,1948.0,1915.0,1753.0,5201.0,2286.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0
GRIPPER-TRIALT161,"gripper-UP[DOWN]-",185.1,13.2,0.0,1477.0,1949.0,1915.0,1753.0,5201.0,2286.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0
GRIPPER-TRIALT161,"gripper-UP[DOWN]-",185.2,13.2,0.0,1477.0,1949.0,1915.0,1753.0,5201.0,2284.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,2.0,0.0,0.0,26.0,253.0,0.0,0.0,10000.0,140.0,0.0
GRIPPER-TRIALT161,"gripper-UP[DOWN]-",185.3,13.2,0.0,1477.0,1949.0,1916.0,1753.0,5201.0,2284.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0
GRIPPER-TRIALT161,"gripper-UP[DOWN]-",185.4,13.2,0.0,1477.0,1945.0,1916.0,1753.0,5201.0,2284.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,2.0,0.0,0.0,26.0,253.0,0.0,0.0,10000.0,140.0,0.0
GRIPPER-TRIALT161,"gripper-UP[DOWN]-",185.5,13.2,0.0,1477.0,1945.0,1916.0,1753.0,5201.0,2283.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0
GRIPPER-TRIALT161,"gripper-UP[DOWN]-",185.6,13.2,0.0,1477.0,1945.0,1915.0,1753.0,5201.0,2283.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0
GRIPPER-TRIALT161,"gripper-UP[DOWN]-",185.7,13.2,0.0,1477.0,1948.0,1915.0,1753.0,5201.0,2283.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0
